country,combination,exo_spec,max_em_iter,update_P0,coeff_method,stability,coefficients,forecast_path,counterfactual,overall,reason,rho,max_norm,norm_H,max_abs_theta,max_tail_theta_jump,max_abs_gdp_cpi,max_step_gdp_cpi,max_ci_width_gdp_cpi,ci_growth_ratio,max_counterfactual_gap_gdp_cpi,max_abs_counterfactual_gdp_cpi,horizon,hist_last,fc_start,fc_end,ragged
IND,HeatDryF | lag1 | KF | coeff=last | EM=30 | P0=fixed,HeatDryF,30,False,last,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,HeatDryF | lag1 | KF | coeff=last | EM=30 | P0=update,HeatDryF,30,True,last,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,HeatDryF | lag1 | KF | coeff=last | EM=50 | P0=fixed,HeatDryF,50,False,last,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,HeatDryF | lag1 | KF | coeff=last | EM=50 | P0=update,HeatDryF,50,True,last,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,OIL_YoY+HeatDry | lag1 | KF | coeff=last | EM=20 | P0=fixed,OIL_YoY+HeatDry,20,False,last,Failed,—,—,—,REJECT,exception: LinAlgError: SVD did not converge,,,,,,,,,,,,,,,,
IND,OIL_YoY+HeatDry | lag1 | KF | coeff=last | EM=20 | P0=update,OIL_YoY+HeatDry,20,True,last,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,OIL_YoY+HeatDry | lag1 | KF | coeff=last | EM=30 | P0=fixed,OIL_YoY+HeatDry,30,False,last,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,OIL_YoY+HeatDry | lag1 | KF | coeff=last | EM=30 | P0=update,OIL_YoY+HeatDry,30,True,last,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,OIL_YoY+HeatDry | lag1 | KF | coeff=last | EM=50 | P0=fixed,OIL_YoY+HeatDry,50,False,last,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,OIL_YoY+HeatDry | lag1 | KF | coeff=last | EM=50 | P0=update,OIL_YoY+HeatDry,50,True,last,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,OIL_YoY+HeatDryF | lag1 | KF | coeff=last | EM=20 | P0=fixed,OIL_YoY+HeatDryF,20,False,last,Failed,—,—,—,REJECT,exception: LinAlgError: SVD did not converge,,,,,,,,,,,,,,,,
IND,OIL_YoY+HeatDryF | lag1 | KF | coeff=last | EM=20 | P0=update,OIL_YoY+HeatDryF,20,True,last,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,OIL_YoY+HeatDryF | lag1 | KF | coeff=last | EM=30 | P0=fixed,OIL_YoY+HeatDryF,30,False,last,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,OIL_YoY+HeatDryF | lag1 | KF | coeff=last | EM=30 | P0=update,OIL_YoY+HeatDryF,30,True,last,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,OIL_YoY+HeatDryF | lag1 | KF | coeff=last | EM=50 | P0=fixed,OIL_YoY+HeatDryF,50,False,last,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,OIL_YoY+HeatDryF | lag1 | KF | coeff=last | EM=50 | P0=update,OIL_YoY+HeatDryF,50,True,last,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,ENSO | lag1 | KF | coeff=avg4 | EM=30 | P0=fixed,ENSO,30,False,avg4,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,ENSO | lag1 | KF | coeff=avg4 | EM=50 | P0=fixed,ENSO,50,False,avg4,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,ENSO+HeatDry | lag1 | KF | coeff=avg4 | EM=20 | P0=fixed,ENSO+HeatDry,20,False,avg4,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,ENSO+HeatDry | lag1 | KF | coeff=avg4 | EM=20 | P0=update,ENSO+HeatDry,20,True,avg4,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,ENSO+HeatDry | lag1 | KF | coeff=avg4 | EM=30 | P0=fixed,ENSO+HeatDry,30,False,avg4,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,ENSO+HeatDry | lag1 | KF | coeff=avg4 | EM=30 | P0=update,ENSO+HeatDry,30,True,avg4,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,ENSO+HeatDry | lag1 | KF | coeff=avg4 | EM=50 | P0=fixed,ENSO+HeatDry,50,False,avg4,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,ENSO+HeatDry | lag1 | KF | coeff=avg4 | EM=50 | P0=update,ENSO+HeatDry,50,True,avg4,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,ENSO+HeatDryF | lag1 | KF | coeff=avg4 | EM=20 | P0=update,ENSO+HeatDryF,20,True,avg4,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,ENSO+HeatDryF | lag1 | KF | coeff=avg4 | EM=30 | P0=fixed,ENSO+HeatDryF,30,False,avg4,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,ENSO+HeatDryF | lag1 | KF | coeff=avg4 | EM=30 | P0=update,ENSO+HeatDryF,30,True,avg4,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,ENSO+HeatDryF | lag1 | KF | coeff=avg4 | EM=50 | P0=fixed,ENSO+HeatDryF,50,False,avg4,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,ENSO+HeatDryF | lag1 | KF | coeff=avg4 | EM=50 | P0=update,ENSO+HeatDryF,50,True,avg4,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,HeatDry | lag1 | KF | coeff=avg4 | EM=20 | P0=fixed,HeatDry,20,False,avg4,Failed,—,—,—,REJECT,exception: LinAlgError: SVD did not converge,,,,,,,,,,,,,,,,
IND,HeatDry | lag1 | KF | coeff=avg4 | EM=20 | P0=update,HeatDry,20,True,avg4,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,HeatDry | lag1 | KF | coeff=avg4 | EM=30 | P0=fixed,HeatDry,30,False,avg4,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,HeatDry | lag1 | KF | coeff=avg4 | EM=30 | P0=update,HeatDry,30,True,avg4,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,HeatDry | lag1 | KF | coeff=avg4 | EM=50 | P0=fixed,HeatDry,50,False,avg4,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,HeatDry | lag1 | KF | coeff=avg4 | EM=50 | P0=update,HeatDry,50,True,avg4,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,HeatDryF | lag1 | KF | coeff=avg4 | EM=20 | P0=fixed,HeatDryF,20,False,avg4,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,HeatDryF | lag1 | KF | coeff=avg4 | EM=20 | P0=update,HeatDryF,20,True,avg4,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,HeatDryF | lag1 | KF | coeff=avg4 | EM=30 | P0=fixed,HeatDryF,30,False,avg4,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,HeatDryF | lag1 | KF | coeff=avg4 | EM=30 | P0=update,HeatDryF,30,True,avg4,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,HeatDryF | lag1 | KF | coeff=avg4 | EM=50 | P0=fixed,HeatDryF,50,False,avg4,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,HeatDryF | lag1 | KF | coeff=avg4 | EM=50 | P0=update,HeatDryF,50,True,avg4,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,OIL_YoY+HeatDry | lag1 | KF | coeff=avg4 | EM=20 | P0=fixed,OIL_YoY+HeatDry,20,False,avg4,Failed,—,—,—,REJECT,exception: LinAlgError: SVD did not converge,,,,,,,,,,,,,,,,
IND,OIL_YoY+HeatDry | lag1 | KF | coeff=avg4 | EM=20 | P0=update,OIL_YoY+HeatDry,20,True,avg4,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,OIL_YoY+HeatDry | lag1 | KF | coeff=avg4 | EM=30 | P0=fixed,OIL_YoY+HeatDry,30,False,avg4,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,OIL_YoY+HeatDry | lag1 | KF | coeff=avg4 | EM=30 | P0=update,OIL_YoY+HeatDry,30,True,avg4,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,OIL_YoY+HeatDry | lag1 | KF | coeff=avg4 | EM=50 | P0=fixed,OIL_YoY+HeatDry,50,False,avg4,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,OIL_YoY+HeatDry | lag1 | KF | coeff=avg4 | EM=50 | P0=update,OIL_YoY+HeatDry,50,True,avg4,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,OIL_YoY+HeatDryF | lag1 | KF | coeff=avg4 | EM=20 | P0=fixed,OIL_YoY+HeatDryF,20,False,avg4,Failed,—,—,—,REJECT,exception: LinAlgError: SVD did not converge,,,,,,,,,,,,,,,,
IND,OIL_YoY+HeatDryF | lag1 | KF | coeff=avg4 | EM=20 | P0=update,OIL_YoY+HeatDryF,20,True,avg4,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,OIL_YoY+HeatDryF | lag1 | KF | coeff=avg4 | EM=30 | P0=fixed,OIL_YoY+HeatDryF,30,False,avg4,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,OIL_YoY+HeatDryF | lag1 | KF | coeff=avg4 | EM=30 | P0=update,OIL_YoY+HeatDryF,30,True,avg4,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,OIL_YoY+HeatDryF | lag1 | KF | coeff=avg4 | EM=50 | P0=fixed,OIL_YoY+HeatDryF,50,False,avg4,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,OIL_YoY+HeatDryF | lag1 | KF | coeff=avg4 | EM=50 | P0=update,OIL_YoY+HeatDryF,50,True,avg4,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,ENSO | lag1 | KF | coeff=avg8 | EM=30 | P0=fixed,ENSO,30,False,avg8,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,ENSO | lag1 | KF | coeff=avg8 | EM=50 | P0=fixed,ENSO,50,False,avg8,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,ENSO+HeatDry | lag1 | KF | coeff=avg8 | EM=20 | P0=fixed,ENSO+HeatDry,20,False,avg8,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,ENSO+HeatDry | lag1 | KF | coeff=avg8 | EM=20 | P0=update,ENSO+HeatDry,20,True,avg8,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,ENSO+HeatDry | lag1 | KF | coeff=avg8 | EM=30 | P0=fixed,ENSO+HeatDry,30,False,avg8,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,ENSO+HeatDry | lag1 | KF | coeff=avg8 | EM=30 | P0=update,ENSO+HeatDry,30,True,avg8,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,ENSO+HeatDry | lag1 | KF | coeff=avg8 | EM=50 | P0=fixed,ENSO+HeatDry,50,False,avg8,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,ENSO+HeatDry | lag1 | KF | coeff=avg8 | EM=50 | P0=update,ENSO+HeatDry,50,True,avg8,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,ENSO+HeatDryF | lag1 | KF | coeff=avg8 | EM=20 | P0=update,ENSO+HeatDryF,20,True,avg8,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,ENSO+HeatDryF | lag1 | KF | coeff=avg8 | EM=30 | P0=fixed,ENSO+HeatDryF,30,False,avg8,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,ENSO+HeatDryF | lag1 | KF | coeff=avg8 | EM=30 | P0=update,ENSO+HeatDryF,30,True,avg8,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,ENSO+HeatDryF | lag1 | KF | coeff=avg8 | EM=50 | P0=fixed,ENSO+HeatDryF,50,False,avg8,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,ENSO+HeatDryF | lag1 | KF | coeff=avg8 | EM=50 | P0=update,ENSO+HeatDryF,50,True,avg8,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,HeatDry | lag1 | KF | coeff=avg8 | EM=20 | P0=fixed,HeatDry,20,False,avg8,Failed,—,—,—,REJECT,exception: LinAlgError: SVD did not converge,,,,,,,,,,,,,,,,
IND,HeatDry | lag1 | KF | coeff=avg8 | EM=20 | P0=update,HeatDry,20,True,avg8,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,HeatDry | lag1 | KF | coeff=avg8 | EM=30 | P0=fixed,HeatDry,30,False,avg8,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,HeatDry | lag1 | KF | coeff=avg8 | EM=30 | P0=update,HeatDry,30,True,avg8,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,HeatDry | lag1 | KF | coeff=avg8 | EM=50 | P0=fixed,HeatDry,50,False,avg8,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,HeatDry | lag1 | KF | coeff=avg8 | EM=50 | P0=update,HeatDry,50,True,avg8,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,HeatDryF | lag1 | KF | coeff=avg8 | EM=20 | P0=fixed,HeatDryF,20,False,avg8,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,HeatDryF | lag1 | KF | coeff=avg8 | EM=20 | P0=update,HeatDryF,20,True,avg8,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,HeatDryF | lag1 | KF | coeff=avg8 | EM=30 | P0=fixed,HeatDryF,30,False,avg8,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,HeatDryF | lag1 | KF | coeff=avg8 | EM=30 | P0=update,HeatDryF,30,True,avg8,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,HeatDryF | lag1 | KF | coeff=avg8 | EM=50 | P0=fixed,HeatDryF,50,False,avg8,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,HeatDryF | lag1 | KF | coeff=avg8 | EM=50 | P0=update,HeatDryF,50,True,avg8,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,OIL_YoY+HeatDry | lag1 | KF | coeff=avg8 | EM=20 | P0=fixed,OIL_YoY+HeatDry,20,False,avg8,Failed,—,—,—,REJECT,exception: LinAlgError: SVD did not converge,,,,,,,,,,,,,,,,
IND,OIL_YoY+HeatDry | lag1 | KF | coeff=avg8 | EM=20 | P0=update,OIL_YoY+HeatDry,20,True,avg8,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,OIL_YoY+HeatDry | lag1 | KF | coeff=avg8 | EM=30 | P0=fixed,OIL_YoY+HeatDry,30,False,avg8,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,OIL_YoY+HeatDry | lag1 | KF | coeff=avg8 | EM=30 | P0=update,OIL_YoY+HeatDry,30,True,avg8,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,OIL_YoY+HeatDry | lag1 | KF | coeff=avg8 | EM=50 | P0=fixed,OIL_YoY+HeatDry,50,False,avg8,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,OIL_YoY+HeatDry | lag1 | KF | coeff=avg8 | EM=50 | P0=update,OIL_YoY+HeatDry,50,True,avg8,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,OIL_YoY+HeatDryF | lag1 | KF | coeff=avg8 | EM=20 | P0=fixed,OIL_YoY+HeatDryF,20,False,avg8,Failed,—,—,—,REJECT,exception: LinAlgError: SVD did not converge,,,,,,,,,,,,,,,,
IND,OIL_YoY+HeatDryF | lag1 | KF | coeff=avg8 | EM=20 | P0=update,OIL_YoY+HeatDryF,20,True,avg8,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,OIL_YoY+HeatDryF | lag1 | KF | coeff=avg8 | EM=30 | P0=fixed,OIL_YoY+HeatDryF,30,False,avg8,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,OIL_YoY+HeatDryF | lag1 | KF | coeff=avg8 | EM=30 | P0=update,OIL_YoY+HeatDryF,30,True,avg8,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,OIL_YoY+HeatDryF | lag1 | KF | coeff=avg8 | EM=50 | P0=fixed,OIL_YoY+HeatDryF,50,False,avg8,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,OIL_YoY+HeatDryF | lag1 | KF | coeff=avg8 | EM=50 | P0=update,OIL_YoY+HeatDryF,50,True,avg8,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
IND,ENSO | lag1 | KF | coeff=avg4 | EM=20 | P0=fixed,ENSO,20,False,avg4,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=3027431868780879959398765858979315712.00; dynamic amplification: max ||A^k||2=329175065255559753918473823554064995376271976838461383366138206145121106447133752894469108612554553479838916697393066608330311217919831699366084608.0; coefficient explosion: max |theta|=5868245908065082710227508302205419520.0,3.02743186878088e+36,3.2917506525555975e+146,3.2917506525555975e+146,5.868245908065083e+36,1.3496081052875434e+32,1.0215903715754737e+164,1.0215903715754737e+164,inf,,0.0,1.0215903715754737e+164,4.0,2026Q2,2026Q3,2027Q2,True
IND,ENSO | lag1 | KF | coeff=avg8 | EM=20 | P0=fixed,ENSO,20,False,avg8,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=3027373299363761872046057681059840000.00; dynamic amplification: max ||A^k||2=329149985599706654912317303613687380679352715494354185211710032394224818576468135912318771189361486680488607915534362009794005570404514914619097088.0; coefficient explosion: max |theta|=5868245908065082710227508302205419520.0,3.027373299363762e+36,3.2914998559970665e+146,3.2914998559970665e+146,5.868245908065083e+36,1.3496081052875434e+32,1.084807512058285e+164,1.084807512058285e+164,inf,,0.0,1.084807512058285e+164,4.0,2026Q2,2026Q3,2027Q2,True
IND,ENSO | lag1 | KF | coeff=last | EM=20 | P0=fixed,ENSO,20,False,last,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=1110554376388461806233146105532514304.00; dynamic amplification: max ||A^k||2=5896121370946711472401297822151271113775165227623307852952123452630888827394834239561511221562048478814276707988609259402226114971397087532417024.0; coefficient explosion: max |theta|=5868245908065082710227508302205419520.0,1.1105543763884618e+36,5.8961213709467115e+144,5.8961213709467115e+144,5.868245908065083e+36,1.3496081052875434e+32,2.6716292830247518e+165,2.6716292830247518e+165,inf,,0.0,2.6716292830247518e+165,4.0,2026Q2,2026Q3,2027Q2,True
IND,ENSO+HeatDryF | lag1 | KF | coeff=avg4 | EM=20 | P0=fixed,ENSO+HeatDryF,20,False,avg4,Explosive,Unstable,Good,Extreme,REJECT,dynamic instability: rho=335488352335577983997738967143964220920275685566706210381645858924316852224.00; dynamic amplification: max ||A^k||2=58132182328304861435198665492755206081163933903369935898626684060709705486315567022781456937292675278785153989173783961519252226220501390605260072131921191607948029501823241317052278125849428325453929915679755800849721076169543674301031468976079707821671603443499085596816082583350543188581609897984.0; coefficient explosion: max |theta|=1207709896751017270205079660522387403933704287978336414079805253805945126912.0,3.35488352335578e+74,5.813218232830486e+298,5.813218232830486e+298,1.2077098967510173e+75,3.48934755406855e+74,inf,inf,inf,,0.0,inf,4.0,2026Q2,2026Q3,2027Q2,True
IND,ENSO+HeatDryF | lag1 | KF | coeff=avg8 | EM=20 | P0=fixed,ENSO+HeatDryF,20,False,avg8,Explosive,Unstable,Good,Extreme,REJECT,dynamic instability: rho=187011954702735340652922859742658878823337231140853343424052151225474351104.00; dynamic amplification: max ||A^k||2=5612819624324600305191024685781334490840916538572342909786670663885828624060035224222166472356538288058949760226778418940681396460497573708985220539564378111265901457732869189616617918719073459662023405806172633148410917453149835392680364311896380953445930651735887350518959418718154504773914591232.0; coefficient explosion: max |theta|=1207709896751017270205079660522387403933704287978336414079805253805945126912.0,1.8701195470273534e+74,5.6128196243246e+297,5.6128196243246e+297,1.2077098967510173e+75,3.48934755406855e+74,inf,inf,inf,,0.0,inf,4.0,2026Q2,2026Q3,2027Q2,True
IND,ENSO+HeatDryF | lag1 | KF | coeff=last | EM=20 | P0=fixed,ENSO+HeatDryF,20,False,last,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=351192399796251083927340743044786593570972762112.00; dynamic amplification: max ||A^k||2=62636890899756695053622338882745958460965257205117618126258317066779302289389688404053638555818526231681288956846750512880525761074466718127552592603332755012313305044877669242840541439197184.0; coefficient explosion: max |theta|=1207709896751017270205079660522387403933704287978336414079805253805945126912.0,3.511923997962511e+47,6.2636890899756695e+190,6.2636890899756695e+190,1.2077098967510173e+75,3.48934755406855e+74,4.025130839633279e+226,4.025130839633279e+226,inf,,0.0,4.025130839633279e+226,4.0,2026Q2,2026Q3,2027Q2,True
